rollout/exploration_rate,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.07,340,209,47895,130.94,3.6931876363639775,18944,0.1121018324047327
0.07,350,213,48737,122.39,3.4226928804755774,19368,0.0726786379236728
0.07,360,220,50080,124.33,3.4550371338088373,20032,0.14641144964843988
0.07,370,226,51308,123.44,3.409904525091423,20648,0.05027185985818505
0.07,380,231,52193,119.23,3.268941207488702,21096,0.09546031430363655
0.07,390,237,53414,119.33,3.2530491665588106,21704,0.08632173901423812
0.07,400,242,54312,114.96,3.1229143757845437,22152,0.05378530139569193
0.07,410,248,55605,113.44,3.081055445550938,22800,0.05263036617543548
0.07,420,254,56776,110.5,3.015749866744974,23384,0.08562297490425408
0.07,430,261,58052,111.16,3.036561740999187,24024,0.08572942961473018
0.07,440,266,58965,109.7,2.9963748972563327,24480,0.07352661935146898
0.07,450,270,59834,109.97,2.9923011767285566,24912,0.041774486657232046
0.07,460,276,60895,107.15,2.9142904669675396,25440,0.06656287098303437
0.07,470,282,62076,106.68,2.8859110512308854,26032,0.06854408793151379
0.07,480,285,62650,103.57,2.851966622719329,26320,0.09769732691347599
0.07,490,290,63673,101.59,2.7582928504886475,26832,0.07755458424799144
0.07,500,294,64573,101.61,2.73417964045481,27280,0.10048285452648997
0.07,510,296,64930,92.25,2.4899025229802234,27464,0.0770715277758427
0.07,520,299,65470,85.94,2.323990090066083,27728,0.16727016144432127
0.07,530,302,66122,79.7,2.1663601682393816,28056,0.03480929951183498
0.07,540,307,66960,78.95,2.1353007397597894,28472,0.04399458190891892
0.07,550,309,67460,75.26,2.0767805497281544,28728,0.11897245736327022
0.07,560,313,68254,72.59,2.010912672285885,29120,0.09932538401335478
0.07,570,315,68600,64.24,1.8088418358869647,29296,0.1314027301268652
0.07,580,320,69469,67.19,1.85998549509182,29728,0.11157967848703265
0.07,590,324,70341,65.68,1.8495129528784242,30168,0.08755639439914376
0.07,600,329,71189,65.16,1.8320872525024143,30592,0.14422333671245724
0.07,610,332,71876,68.46,1.940085651632711,30936,0.09948360978160053
0.07,620,337,72865,72.95,2.0236090956427546,31432,0.06685675936751068
0.07,630,341,73634,74.12,2.0307538733419195,31816,0.06777985126245767
0.07,640,344,74247,71.87,1.9723956799352524,32120,0.04555801267269999
0.07,650,348,75022,74.62,2.0282457608711595,32504,0.06607756786979735
0.07,660,351,75657,73.03,1.9987223867837896,32824,0.11002221773378551
0.07,670,355,76334,76.34,2.0768047310279276,33160,0.06812781956978142
0.07,680,359,77154,75.85,2.0397580197793217,33576,0.044001947273500264
0.07,690,365,78219,77.78,2.10881143736093,34104,0.11124701320659369
0.07,700,369,78980,76.91,2.102291103667708,34488,0.11278958967886865
0.07,710,374,80121,81.45,2.165530418459474,35056,0.08909423486329615
0.07,720,378,80742,77.77,2.0893365454762147,35368,0.13263281469698995
0.07,730,382,81556,78.22,2.0853177386454167,35776,0.045804928755387664
0.07,740,386,82335,79.88,2.114128733767714,36160,0.08873009996023029
0.07,750,389,82876,77.54,2.041185442170596,36432,0.1328005336690694
0.07,760,392,83544,77.87,2.034737582025112,36768,0.10973459715023637
0.07,770,396,84299,78.65,2.0562707335951473,37144,0.12102325714658946
0.07,780,399,84917,76.63,2.0145838300127092,37456,0.11924680368974805
0.07,790,402,85422,71.03,1.8879223145226174,37704,0.10754173272289336
0.07,800,406,86230,71.5,1.8897593386709024,38112,0.1544959609163925
0.07,810,408,86650,64.29,1.7659989958161157,38320,0.12295331957284361
0.07,820,413,87456,66.14,1.8160304073328777,38720,0.11083745025098324
0.07,830,416,88124,64.68,1.7873288687207431,39056,0.144003537716344
0.07,840,419,88633,61.98,1.7350657246457246,39312,0.07580445753410459
0.07,850,421,89117,61.41,1.7480146373698024,39552,0.0660197421675548
0.07,860,424,89598,59.54,1.6855968523688318,39792,0.0898699447279796
0.07,870,427,90241,58.42,1.654400384043063,40120,0.09907113073859364
0.07,880,430,90807,57.9,1.6528712519247784,40400,0.09527297643944621
0.07,890,432,91223,57.01,1.6040249825475876,40608,0.10057863895781338
0.07,900,435,91737,54.07,1.5529210075909623,40864,0.10942217044066638
0.07,910,438,92285,55.35,1.5602548487593322,41136,0.10670027195010334
0.07,920,442,93035,54.79,1.5713768533631893,41512,0.06663735932670534
0.07,930,445,93708,54.84,1.6126410562263547,41848,0.13006904372014105
0.07,940,448,94231,54.98,1.6164543909489186,42112,0.09887821320444345
0.07,950,451,94771,55.54,1.6171338624105203,42384,0.1410316010005772
0.07,960,454,95360,56.62,1.6652340951964535,42672,0.16856092028319836
0.07,970,457,95959,56.18,1.6704414342588418,42976,0.1320267217233777
0.07,980,460,96577,56.7,1.678044106462892,43288,0.07548195961862803
0.07,990,463,97273,59.5,1.7389201088106472,43632,0.11029623681679368
0.07,1000,466,97830,59.93,1.751374281214591,43912,0.13137302198447287
0.07,1010,469,98417,60.32,1.7700781107201877,44208,0.08767788542900234
0.07,1020,473,99086,59.51,1.7183241531217361,44536,0.11123616062104702
0.07,1030,477,99867,60.59,1.7005202615570294,44928,0.14178684446960688
0.07,1040,480,100351,60.2,1.6787532494580715,45168,0.17846445203758776
0.07,1050,484,101213,63.42,1.7398942490932539,45600,0.1710929295513779
0.07,1060,487,101745,62.85,1.7095569584130756,45872,0.15885103424079716
0.07,1070,492,102611,65.52,1.7659202109799943,46304,0.09738743701018393
0.07,1080,495,103309,66.32,1.7857484805476784,46648,0.08868058945517987
0.07,1090,498,103938,65.65,1.7844554506012733,46968,0.1285513148177415
0.07,1100,501,104493,65.63,1.778417405163112,47240,0.11417828127741814
0.07,1110,505,105098,65.81,1.7575008277363944,47544,0.14130907622165978
0.07,1120,507,105592,64.06,1.7179242313120153,47792,0.09505621547577903
0.07,1130,509,106037,60.7,1.6436592065087956,48016,0.19392638839781284
0.07,1140,513,106754,63.03,1.7072022803268945,48376,0.15160052408464253
0.07,1150,516,107359,60.46,1.6699635834946422,48672,0.19644594006240368
0.07,1160,519,107832,59.87,1.6718867012007539,48912,0.09559415793046355
0.07,1170,521,108369,56.58,1.6025779472654866,49184,0.09465280931908637
0.07,1180,523,108683,52.74,1.5131149760581821,49336,0.17962710151914507
0.07,1190,526,109164,51.26,1.4656431418436162,49576,0.17815533466637135
0.07,1200,528,109578,49.85,1.4246717222141094,49784,0.11487217643298209
0.07,1210,531,110096,48.98,1.40880516897956,50040,0.1762661214452237
0.07,1220,533,110566,48.74,1.4098752975181177,50280,0.1428677556104958
0.07,1230,536,111126,49.89,1.4384997258573509,50560,0.12111999932676554
0.07,1240,538,111510,46.56,1.3663974455480352,50752,0.08795124641619623
0.07,1250,541,112102,46.43,1.3365576917286257,51048,0.06884901784360409
0.07,1260,543,112458,45.26,1.287573791882248,51224,0.16309554129838943
0.07,1270,546,112958,44.89,1.2657640754611248,51472,0.08177607448305935
0.07,1280,548,113474,46.91,1.3401875927970377,51736,0.14380006305873394
0.07,1290,551,113988,47.24,1.3445986818859277,51992,0.13590509886853397
0.07,1300,554,114511,48.33,1.3617178039486,52248,0.11231364472769201
0.07,1310,556,114976,47.8,1.3572012317623858,52480,0.1456473155412823
0.07,1320,558,115432,47.66,1.3563263480886574,52712,0.12038018566090614
0.07,1330,561,115983,47.57,1.3585103857281553,52984,0.13079431746155024
0.07,1340,564,116446,48.36,1.3557038860252515,53216,0.13052336045075208
0.07,1350,567,117143,49.41,1.4089689074392586,53568,0.11323569074738771
0.07,1360,570,117583,50.25,1.43803344264037,53784,0.1348084268392995
0.07,1370,572,117980,49.22,1.4225465786939717,53984,0.10202067624777555
0.07,1380,574,118362,47.88,1.3707329608180192,54176,0.14729088731110096
0.07,1390,577,119022,49.34,1.4033922597716957,54504,0.06086563237477094
0.07,1400,579,119372,47.61,1.3622584089006409,54680,0.11570620979182422
0.07,1410,581,119845,47.69,1.3709003173656358,54920,0.1323866315651685
0.07,1420,583,120200,46.68,1.3435556065936374,55096,0.1968687626067549
0.07,1430,585,120616,45.33,1.33714791151322,55304,0.15888729167636484
0.07,1440,588,121169,46.23,1.3696124963061271,55584,0.14197821193374693
0.07,1450,591,121665,44.22,1.314563345949203,55832,0.1312691771890968
0.07,1460,593,122114,44.31,1.330950179978111,56056,0.1407890518894419
0.07,1470,596,122623,45.43,1.3459406580719744,56304,0.13361885299673304
0.07,1480,598,123035,45.73,1.3441867432429833,56512,0.20223617576994002
0.07,1490,600,123447,43.25,1.3195044260305344,56720,0.12736785039305687
0.07,1500,603,123993,45.21,1.3889542978679104,56992,0.1440206243423745
0.07,1510,605,124493,45.48,1.4015013265798857,57240,0.1464498438872397
0.07,1520,608,125010,47.1,1.4472802933568456,57504,0.11435089353471994
0.07,1530,611,125581,48.65,1.4502658368733194,57784,0.15428541717119515
0.07,1540,613,125931,46.62,1.3991169078392176,57960,0.15358904376626015
0.07,1550,616,126481,47.16,1.3990949167367592,58240,0.09134072670713067
0.07,1560,618,126919,47.05,1.3765779234346953,58456,0.12343998532742262
0.07,1570,621,127439,47.16,1.383778310385141,58712,0.139674989040941
0.07,1580,623,127920,47.85,1.4091099229056838,58952,0.11998928035609424
0.07,1590,626,128393,48.46,1.4133896259659933,59192,0.20071851462125778
0.07,1600,628,128889,47.96,1.3936285085856266,59440,0.18362596351653337
0.07,1610,631,129393,48.0,1.3883053110195644,59696,0.1692795247072354
0.07,1620,633,129743,46.33,1.3195490386545314,59864,0.14847971743438393
0.07,1630,635,130164,44.83,1.2893877925244115,60080,0.12011229735799134
0.07,1640,639,130868,48.37,1.3716726208027685,60432,0.14631852554157376
0.07,1650,641,131419,48.38,1.3657240426456436,60704,0.1722989995032549
0.07,1660,645,132042,50.23,1.4166200198848664,61016,0.13341107103042305
0.07,1670,647,132528,49.89,1.4145912720637286,61256,0.17143532913178205
0.07,1680,650,133051,50.31,1.4246949621323806,61520,0.10025111329741776
0.07,1690,652,133441,49.48,1.3867774460386255,61720,0.1769114639610052
0.07,1700,655,134079,50.9,1.4378081817721655,62032,0.17681995313614607
0.07,1710,658,134566,50.73,1.448316062616376,62280,0.20282780146226287
0.07,1720,660,135036,51.93,1.5082679682979951,62512,0.17557925079017878
0.07,1730,663,135584,53.2,1.5208163972613227,62784,0.1652145367115736
0.07,1740,666,136237,52.69,1.5139432870282246,63112,0.165047540795058
0.07,1750,669,136697,51.78,1.5040327075017437,63344,0.18606727523729205
0.07,1760,672,137295,51.53,1.5076267451456697,63640,0.10059359204024076
0.07,1770,675,137812,51.84,1.4969621566048814,63904,0.1713580507785082
0.07,1780,678,138414,52.63,1.5608957868043998,64200,0.16892752517014742
0.07,1790,682,139214,56.73,1.6441741062757083,64600,0.15216582315042615
0.07,1800,685,139809,56.3,1.6070018014085559,64904,0.13185096194501966
0.07,1810,688,140420,57.54,1.6127984196577945,65208,0.21348607446998358
0.07,1820,690,140900,57.64,1.6132539872608567,65448,0.241489602252841
0.07,1830,693,141368,56.84,1.6091828196035698,65680,0.16822410002350807
0.07,1840,696,141964,56.27,1.5975926741205106,65976,0.11421130760572851
0.07,1850,698,142456,56.59,1.5915904188042722,66224,0.09007342113181949
0.07,1860,701,143045,56.5,1.6085193580190005,66520,0.17565733147785068
0.07,1870,704,143513,56.01,1.6205895696704824,66752,0.20319298864342272
0.07,1880,707,144083,55.69,1.5615716918526994,67040,0.0918851112946868
0.07,1890,710,144610,52.96,1.523597502211648,67304,0.10852134693413973
0.07,1900,712,145015,51.06,1.48949520028514,67504,0.16636619810014963
0.07,1910,715,145541,50.21,1.484523734244595,67768,0.15391599666327238
0.07,1920,718,146097,50.97,1.4857329064042568,68048,0.1791216575074941
0.07,1930,720,146501,50.33,1.4751517622779737,68248,0.19183573685586452
0.07,1940,722,146951,48.87,1.4584736440379626,68472,0.15631583146750927
0.07,1950,725,147479,49.23,1.4822101183989644,68736,0.12225936353206635
0.07,1960,727,147914,47.69,1.4271825939398293,68952,0.1402822365052998
0.07,1970,729,148355,47.42,1.442903458807991,69176,0.1474008969962597
0.07,1980,731,148794,46.11,1.4254554117307217,69392,0.17012684606015682
0.07,1990,734,149331,46.21,1.4278971201781219,69664,0.16314847534522414
0.07,2000,737,149856,47.41,1.44516190042467,69920,0.16077062766999006
0.07,2010,740,150334,46.93,1.4409305436938937,70160,0.1766376276500523
0.07,2020,743,150911,47.14,1.4398958133104085,70448,0.13051038514822721
0.07,2030,745,151302,47.01,1.445183364025107,70648,0.13715395936742425
0.07,2040,747,151717,46.66,1.4298029337773945,70856,0.16511012334376574
0.07,2050,749,152211,46.32,1.4165148467662418,71104,0.20799530064687133
0.07,2060,753,152887,48.73,1.4701190433527993,71440,0.15243864059448242
0.07,2070,755,153263,48.08,1.4310285565805707,71624,0.14906952204182744
0.07,2080,757,153642,47.48,1.4195961565902702,71816,0.21524956822395325
0.07,2090,759,154049,46.18,1.396382359319289,72024,0.14982288889586926
0.07,2100,762,154650,46.94,1.4491410103763656,72320,0.16665679216384888
0.07,2110,764,155012,45.78,1.422945136585488,72504,0.16423502564430237
0.07,2120,766,155396,43.85,1.3978194661832277,72696,0.14898104965686798
0.07,2130,768,155874,44.72,1.3985015504075262,72936,0.10791271179914474
0.07,2140,770,156175,43.58,1.3747378745255097,73080,0.18588740285485983
0.07,2150,773,156605,42.94,1.3498609322292765,73296,0.16456760047003627
0.07,2160,775,157086,40.99,1.288391665027583,73536,0.1625066534616053
0.07,2170,777,157436,40.73,1.2869168638658735,73712,0.200478361453861
0.07,2180,779,157839,40.97,1.2694427316247312,73912,0.1889477288350463
0.07,2190,781,158188,40.39,1.228604407067262,74088,0.15077192708849907
0.07,2200,783,158536,37.86,1.1582526609389505,74264,0.1443477487191558
0.07,2210,785,158906,37.94,1.164985392255486,74448,0.22190440259873867
0.07,2220,787,159282,37.86,1.1713487406374858,74640,0.15572700276970863
0.07,2230,788,159605,36.31,1.1376826109457838,74800,0.16931172832846642
0.07,2240,790,159982,37.07,1.1543434157781007,74984,0.10726735554635525
0.07,2250,792,160381,36.76,1.1508738016998559,75184,0.14593856874853373
0.07,2260,794,160740,35.54,1.1586971723020527,75368,0.12829396780580282
0.07,2270,797,161248,37.12,1.2069221531456955,75616,0.14051215443760157
0.07,2280,799,161628,36.89,1.2183660649747063,75808,0.17289797216653824
0.07,2290,801,161987,36.99,1.2386559130837347,75992,0.1842122245579958
0.07,2300,804,162468,38.32,1.2487571398908546,76232,0.1445942586287856
0.07,2310,806,162816,38.1,1.226683085838383,76400,0.11315432982519269
0.07,2320,808,163154,37.72,1.2016914012213789,76576,0.21410639211535454
0.07,2330,810,163526,38.21,1.2238334273899767,76760,0.1784075777977705
0.07,2340,812,163945,38.63,1.233571299967073,76968,0.14382759109139442
0.07,2350,814,164305,38.24,1.2561458756631108,77152,0.19365196395665407
0.07,2360,816,164628,37.88,1.246741143883561,77312,0.15985448844730854
0.07,2370,818,165035,36.87,1.2086781314610409,77512,0.18759072246029973
0.07,2380,820,165393,36.65,1.2051857256213827,77696,0.1637629298493266
0.07,2390,822,165800,37.13,1.2254358615788181,77896,0.1901053604669869
0.07,2400,824,166174,36.06,1.1957235482405961,78080,0.16888627596199512
0.07,2410,825,166469,35.53,1.1885120632452204,78232,0.14393018279224634
0.07,2420,827,166829,35.75,1.211459801309791,78408,0.12809163983911276
0.07,2430,829,167171,35.45,1.2057652054534043,78584,0.1812052195891738
0.07,2440,831,167526,34.81,1.1809492428954171,78760,0.1293819178827107
0.07,2450,833,167875,34.7,1.142252419109718,78936,0.15221374342218041
0.07,2460,835,168226,34.98,1.1379265472227262,79112,0.1376664349809289
0.07,2470,838,168641,35.06,1.1543329433891945,79320,0.15001870319247246
0.07,2480,841,169103,36.1,1.1682650878921266,79544,0.15459293499588966
0.07,2490,842,169406,35.06,1.1230457873531907,79696,0.13018192909657955
0.07,2500,845,169755,34.81,1.1201298048724895,79872,0.1388725284487009
0.07,2510,848,170269,37.0,1.1679469576414423,80128,0.13394716195762157
0.07,2520,849,170546,36.17,1.1096412118545,80272,0.15116685209795833
0.07,2530,851,170867,35.96,1.1037457465608425,80432,0.1388525888323784
0.07,2540,854,171293,36.67,1.1374638968158188,80640,0.14684917405247688
0.07,2550,856,171723,37.48,1.1744963631367809,80856,0.15696356166154146
0.07,2560,858,172120,37.94,1.1847039569100388,81056,0.1554844742640853
0.07,2570,861,172499,37.58,1.1463195086763327,81248,0.152885302901268
0.07,2580,863,172849,36.46,1.1271115842622872,81424,0.15456609334796667
0.07,2590,865,173229,37.23,1.1675218012392234,81608,0.10815553972497582
0.07,2600,867,173598,37.43,1.2066576859723561,81792,0.12721076887100935
0.07,2610,869,173985,36.16,1.1848412625949174,81992,0.1945222308859229
0.07,2620,871,174359,37.13,1.2292608176107982,82176,0.1666274592280388
0.07,2630,873,174784,38.17,1.2666795320498248,82384,0.1550071369856596
0.07,2640,876,175283,38.9,1.258111504233294,82640,0.14835563860833645
0.07,2650,877,175580,37.57,1.21164173433465,82784,0.1706391191110015
0.07,2660,880,175977,37.57,1.2049520903666124,82984,0.14837138820439577
0.07,2670,882,176332,37.33,1.2223100116961194,83160,0.15897115133702755
0.07,2680,884,176666,37.17,1.2106877032990342,83328,0.0949996504932642
0.07,2690,886,177005,36.76,1.1972076619072933,83496,0.14332981873303652
0.07,2700,888,177492,37.94,1.21267608679891,83744,0.1651568002998829
0.07,2710,891,177874,37.89,1.2012993424759364,83936,0.14339591935276985
0.07,2720,893,178238,37.79,1.2109776294514594,84112,0.15618272870779037
0.07,2730,895,178577,36.93,1.1677468526072223,84288,0.12449575355276465
0.07,2740,897,179037,36.54,1.1737856744687654,84512,0.15221518650650978
0.07,2750,900,179506,38.26,1.2346717129550462,84752,0.14823615550994873
0.07,2760,902,179782,37.05,1.1930578233412672,84888,0.14538728538900614
0.07,2770,905,180299,38.67,1.2411156021176513,85144,0.10788206662982702
0.07,2780,907,180622,38.56,1.255815411400979,85304,0.12692138832062483
0.07,2790,909,180975,38.7,1.2536452272825072,85480,0.18997802399098873
0.07,2800,911,181306,37.14,1.1823250497548983,85648,0.14463655650615692
0.07,2810,913,181735,37.61,1.1927414120789168,85864,0.15379770379513502
0.07,2820,915,182081,37.43,1.1817710339210203,86040,0.13852212950587273
0.07,2830,918,182437,37.6,1.1981169683001331,86216,0.12639313004910946
0.07,2840,920,182838,37.01,1.1834539344566886,86416,0.1603675582446158
0.07,2850,923,183278,36.72,1.1864485779639835,86632,0.12646649591624737
0.07,2860,925,183722,38.4,1.2517741487198926,86856,0.15821796376258135
0.07,2870,927,184081,36.82,1.2086775443115052,87040,0.10343111399561167
0.07,2880,930,184571,38.49,1.226953744184516,87280,0.15233981795608997
0.07,2890,932,184907,38.32,1.222847381413485,87448,0.1624812912195921
0.07,2900,935,185376,39.7,1.2740771886918005,87680,0.11685231933370233
0.07,2910,936,185670,38.35,1.245293908092464,87832,0.15254403185099363
0.07,2920,939,186101,39.2,1.2833643968421071,88048,0.1411729520186782
0.07,2930,941,186509,39.72,1.3152503243063263,88248,0.12583365477621555
0.07,2940,943,186874,39.36,1.298552378725021,88432,0.09263271186500788
0.07,2950,945,187251,38.73,1.264899630873745,88624,0.12664219737052917
0.07,2960,947,187648,38.26,1.2415232790235258,88816,0.10698023438453674
0.07,2970,949,188094,39.13,1.2697722186906117,89040,0.13263916131109
0.07,2980,951,188522,38.51,1.2566410234629286,89256,0.09631403535604477
0.07,2990,954,188920,39.13,1.2714997803188384,89456,0.11855909693986177
0.07,3000,956,189297,38.21,1.266353862203826,89648,0.13822295889258385
0.07,3010,958,189743,39.73,1.3260522060594362,89864,0.1114897383376956
0.07,3020,960,190069,38.68,1.2678487986071683,90032,0.1082835691049695
0.07,3030,963,190496,38.87,1.2586974611328057,90240,0.12100235465914011
0.07,3040,966,190934,39.6,1.2664275407296341,90464,0.12942351400852203
0.07,3050,968,191409,40.58,1.3147019129908686,90704,0.14547251537442207
0.07,3060,971,191805,40.57,1.3190737464696591,90896,0.08959285728633404
0.07,3070,974,192334,41.4,1.3252805720947196,91160,0.13645901158452034
0.07,3080,977,192801,41.79,1.3338912435728048,91400,0.10941248945891857
0.07,3090,979,193258,42.38,1.3593591355342816,91624,0.10511687211692333
0.07,3100,982,193698,43.01,1.36843620929768,91848,0.09811697248369455
0.07,3110,984,194020,41.77,1.2991340045586117,92008,0.13211666699498892
0.07,3120,986,194390,42.21,1.326067353776612,92192,0.11908556334674358
0.07,3130,988,194829,42.33,1.3215261658155797,92408,0.13424097187817097
0.07,3140,991,195188,41.54,1.3259230664320885,92592,0.11601758748292923
0.07,3150,993,195564,40.55,1.283530207604433,92776,0.10978788137435913
0.07,3160,996,196039,41.34,1.2983240498894488,93016,0.10051440168172121
0.07,3170,998,196520,40.86,1.2925764771374104,93256,0.10445832973346114
0.07,3180,1000,196919,40.18,1.2873874969662764,93456,0.11574834771454334
0.07,3190,1004,197516,41.58,1.3021044429841369,93752,0.11540326103568077
0.07,3200,1006,197963,41.65,1.3016203363439542,93976,0.11933736968785524
0.07,3210,1010,198600,44.8,1.3925984800125146,94296,0.11033525224775076
0.07,3220,1013,199087,45.97,1.4362878916040316,94536,0.10085640382021666
0.07,3230,1015,199473,45.44,1.4150468798261355,94736,0.10458548227325082
0.07,3240,1017,199821,45.33,1.4115380973514768,94904,0.1033941418863833
