rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,train/loss,train/n_updates
7.707908772686572,140398,740,0.07,692,221.94,0.05596323039208073,65192
8.302178347975634,143131,750,0.07,707,237.79,0.014579281974874903,66560
8.91249573824162,146131,760,0.07,723,253.63,0.04144755645393161,68064
9.650926012614942,149131,770,0.07,738,273.06,0.0005652014915540349,69560
9.994784780594584,152131,780,0.07,754,281.31,0.014088932588492753,71064
10.080111880976036,155131,790,0.07,769,284.38,0.041318557887279894,72560
10.112217797037632,157930,800,0.07,784,286.44,0.028013641058350913,73960
10.15373858144176,160631,810,0.07,798,286.77,0.014213643160474021,75312
10.202605793141768,163631,820,0.07,813,288.95,0.014000890147144673,76808
10.220088910524137,166628,830,0.07,829,290.09,0.0004904531342617702,78312
10.269559980475156,169628,840,0.07,845,291.3,0.027484227237437153,79808
10.350899969012525,172628,850,0.07,861,293.97,0.04089340522477869,81312
10.336669397286151,175628,860,0.07,876,293.97,0.0003560348923201673,82808
10.291144969288693,178628,870,0.07,892,293.97,0.000412958917877404,84312
10.166065404413304,181527,880,0.07,907,292.96,0.05413201166084036,85760
10.157341085787593,184527,890,0.07,923,292.96,0.01389108745388512,87256
10.178793586523005,187447,900,0.07,938,294.17,0.013621482728922274,88720
10.1687304900311,190247,910,0.07,953,295.16,0.027120792869027355,90120
10.122122957141336,193147,920,0.07,968,294.16,0.0002673692779353587,91568
10.04315582497007,196115,930,0.07,984,293.87,0.026874069506447995,93056
10.003800066773357,199115,940,0.07,999,293.87,0.0269884753961378,94552
