rollout/exploration_rate,time/total_timesteps,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.07,77248,710,526,101.93,-4.206013837816496,33616,0.16190097556682304
0.07,78421,720,534,103.12,-4.203095479368546,34208,0.04240491089876741
0.07,79841,730,545,112.09,-4.579532573058659,34920,0.09426184045150876
0.07,81895,740,560,125.12,-5.117691480047762,35944,0.10454854898853227
0.07,83306,750,571,133.07,-5.422895191668844,36648,0.07114130014088005
0.07,85059,760,584,137.28,-5.56536890874552,37528,0.08751598675735295
0.07,87871,770,605,155.64,-6.096795918561171,38928,0.05891716975020245
0.07,89710,780,619,165.08,-6.585100058452912,39848,0.09394980716751888
0.07,91470,790,632,173.95,-6.920328281739996,40728,0.06439363170647994
0.07,92615,800,641,169.43,-6.574443601651808,41304,0.06954818085068837
0.07,94483,810,655,171.35,-6.518263363021256,42240,0.04853765160078183
0.07,96152,820,667,176.31,-6.616084881941521,43072,0.11747408472001553
0.07,97901,830,681,179.6,-6.581036808497448,43944,0.07700198848033324
0.07,99461,840,692,174.66,-6.267532804617255,44728,0.03362461947835982
0.07,101114,850,704,177.08,-6.317482719609952,45552,0.053040564234834164
0.07,102415,860,714,172.56,-6.084809987021342,46200,0.09980563528370112
0.07,104166,870,727,161.95,-5.813916541398011,47080,0.04117031494388357
0.07,105774,880,740,159.64,-5.57053801582213,47880,0.06556469743372872
0.07,107422,890,752,158.52,-5.48445296297159,48704,0.13429052761057392
0.07,108806,900,763,160.91,-5.5377361443921185,49400,0.09537406917661428
0.07,110655,910,777,160.72,-5.5059816751623485,50320,0.10191861336352304
0.07,112419,920,790,161.67,-5.526915612330181,51208,0.10688659810693935
0.07,114013,930,802,160.12,-5.576834421339998,52000,0.09976268437458202
0.07,115312,940,811,157.51,-5.508575122702263,52648,0.05901289446046576
0.07,116555,950,821,153.41,-5.333796789104727,53272,0.05722579706343822
0.07,118078,960,833,155.63,-5.45234031479235,54032,0.09497963535250165
0.07,119088,970,840,148.22,-5.200934789606228,54536,0.05002342944499105
0.07,120073,980,848,141.99,-5.00197030556941,55032,0.0868045803217683
0.07,121292,990,857,137.7,-4.872194094265859,55640,0.07012259084149264
0.07,122049,1000,863,131.43,-4.721636633277215,56024,0.09535512982984073
0.07,123005,1010,870,122.5,-4.431553156253783,56496,0.0839689367567189
0.07,124130,1020,879,116.11,-4.263618832854235,57064,0.05522114998893812
0.07,125032,1030,886,109.19,-4.005970115299302,57512,0.06327328688348643
0.07,125715,1040,891,103.03,-3.847728134565374,57856,0.08635868391138501
0.07,126564,1050,898,99.09,-3.7935521171554765,58280,0.06672179585439153
0.07,127306,1060,903,91.28,-3.5071081938327833,58648,0.08546417206525803
0.07,128910,1070,915,97.22,-3.7941960765185008,59448,0.08805346288136207
0.07,130140,1080,925,99.67,-3.9323846744444095,60064,0.1057227817364037
0.07,131794,1090,939,104.02,-4.17124555336255,60896,0.09704040479846299
0.07,132505,1100,945,103.56,-4.1870280772376285,61248,0.0875682964688167
0.07,133924,1110,956,108.19,-4.430490010306201,61960,0.05105319627909921
0.07,134927,1120,964,106.97,-4.441437494089525,62456,0.07676036161137745
0.07,135829,1130,972,106.97,-4.445733011314417,62912,0.06749918768764473
0.07,137628,1140,987,118.13,-4.9016427708367845,63808,0.048875921609578654
0.07,138767,1150,996,121.03,-5.055368628723705,64376,0.04969036049442366
0.07,140506,1160,1010,131.0,-5.488106223463153,65248,0.07895571959670633
0.07,141599,1170,1019,125.89,-5.269492099469635,65792,0.05831827741349116
0.07,142829,1180,1029,125.89,-5.306500765879082,66408,0.06745359973865561
0.07,144168,1190,1040,122.74,-5.192653281963968,67080,0.04914694046601653
0.07,146056,1200,1055,134.51,-5.7376228509521665,68024,0.11438948038266972
0.07,147491,1210,1067,134.67,-5.77014624573181,68744,0.07699571887496859
0.07,149935,1220,1087,149.08,-6.402132212203553,69960,0.10690812338725664
0.07,151160,1230,1097,152.31,-6.554473430370689,70576,0.07876853609923273
0.07,153122,1240,1113,153.94,-6.580019887193016,71560,0.10643370298203081
0.07,155274,1250,1131,164.07,-6.954907674965664,72632,0.0948468045971822
0.07,157468,1260,1148,168.62,-7.139148443891314,73728,0.030164557421812788
0.07,159559,1270,1166,178.6,-7.4943773796358,74776,0.10608945181593299
0.07,161510,1280,1182,185.81,-7.751081406209474,75752,0.04188837911351584
0.07,163058,1290,1194,187.9,-7.736386897576579,76528,0.032393670262536034
0.07,163978,1300,1202,178.22,-7.246895881565169,76984,0.04051838244777173
0.07,165254,1310,1212,176.63,-7.132856304146114,77624,0.0941840069135651
0.07,167647,1320,1232,176.12,-7.01260551466696,78816,0.07760277349734679
0.07,169447,1330,1247,181.87,-7.199112156727782,79720,0.05877045408124104
0.07,171461,1340,1263,182.39,-7.189745747460138,80728,0.09521478691021912
0.07,173021,1350,1276,176.47,-6.893748461067739,81504,0.06837469671154395
0.07,174306,1360,1286,167.38,-6.471552404457669,82152,0.048643222893588245
0.07,176404,1370,1303,167.45,-6.309322664963563,83200,0.02244081045500934
0.07,177763,1380,1314,161.53,-6.034913659674356,83880,0.10975022945785895
0.07,179719,1390,1330,165.61,-6.161541151615787,84856,0.04148162325145677
0.07,181763,1400,1346,176.85,-6.653720343460509,85880,0.03239940805360675
0.07,183601,1410,1361,182.47,-6.833265499578822,86800,0.09894345953944139
0.07,185182,1420,1372,174.35,-6.507066590832676,87584,0.059107830486027524
0.07,187007,1430,1386,174.6,-6.517618254731173,88496,0.041143742215353996
0.07,188530,1440,1397,169.69,-6.31685950949838,89264,0.051380733551923186
0.07,189819,1450,1407,166.98,-6.205990198966121,89904,0.08958176753367297
0.07,190889,1460,1415,164.83,-6.135908102492607,90440,0.059855776315089315
0.07,191958,1470,1423,154.54,-5.860876301827957,90976,0.05042291663994547
0.07,192902,1480,1430,150.39,-5.667311000801644,91448,0.042215830719214864
0.07,193795,1490,1437,139.76,-5.321408111569528,91896,0.06994255227618851
0.07,194713,1500,1444,128.5,-4.8157618279677425,92352,0.03161074873059988
0.07,195874,1510,1453,121.73,-4.615063480052635,92936,0.08664751265314408
0.07,196695,1520,1460,114.13,-4.31787739510097,93344,0.07929001012234949
0.07,197517,1530,1466,104.1,-3.9358660375769743,93752,0.04868445766624063
0.07,198361,1540,1473,97.31,-3.717233640999193,94176,0.06079096758912783
0.07,199445,1550,1482,95.26,-3.6617401472366042,94720,0.061012988502625376
