rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,train/loss,train/n_updates
10.33808746046789,81156,440,0.07,386,264.72,0.03057311533484608,35576
10.407380366481496,83818,450,0.07,400,266.63,0.030741912923986092,36904
10.539845947711596,86289,460,0.07,413,271.12,0.030319929617689922,38144
10.474716539857182,88741,470,0.07,425,270.42,0.03103935476974584,39368
10.43137330978105,91231,480,0.07,438,270.24,0.07135370268952101,40608
10.267034999747679,93618,490,0.07,450,265.47,0.04321619481197558,41808
10.100838636886051,95692,500,0.07,461,261.27,0.05803014834236819,42840
9.817103437229031,98027,510,0.07,475,254.72,0.002351418894249946,44008
9.866325816961652,100900,520,0.07,492,256.44,0.016139250859851018,45448
9.735253714975642,103597,530,0.07,508,253.41,0.015366604013252072,46792
9.5432823104779,106347,540,0.07,524,250.91,0.014641587484220508,48168
9.431592502058466,108893,550,0.07,539,249.75,0.04271913177217357,49440
9.105288584631735,110566,560,0.07,549,241.77,0.014674053425551392,50280
9.093263463220158,113091,570,0.07,564,242.5,0.014773864226299338,51544
8.923597616507152,115145,580,0.07,574,238.14,0.014281682153523434,52568
9.142341617449183,118138,590,0.07,591,244.2,0.014119761868641945,54064
9.450356368017658,121105,600,0.07,608,253.13,0.0003895635345543269,55552
9.563688931761348,123771,610,0.07,623,256.44,0.000395264862163458,56880
9.528087975687146,126735,620,0.07,638,257.35,0.00048408445945824496,58360
9.443280368940616,129332,630,0.07,651,256.35,0.0003436916958889924,59664
9.552971787181601,132332,640,0.07,667,258.85,0.014109013754932676,61160
9.674965993453908,135164,650,0.07,681,261.71,0.0003804436892096419,62576
10.16430336729985,138164,660,0.07,697,274.98,0.013718356356548611,64080
10.29494425718217,141062,670,0.07,712,278.71,0.04033622465794906,65528
10.659814579930565,144062,680,0.07,727,288.17,0.013959072728539468,67024
10.623665618982914,147062,690,0.07,743,288.24,0.013827692788254353,68528
10.587909200241855,150062,700,0.07,758,288.57,0.013713563324017741,70024
10.655992416735161,153062,710,0.07,773,291.91,0.00019879295541613828,71528
10.531744715820539,155821,720,0.07,788,289.86,0.0002117875628755428,72904
10.607281361089765,158821,730,0.07,803,293.89,0.00019641385733848438,74408
10.434823881290477,161542,740,0.07,817,291.1,0.013663311188793159,75768
10.439501181636754,164542,750,0.07,832,292.78,0.026894913442447432,77264
10.369173077223163,167542,760,0.07,848,292.78,0.013473745671944926,78768
10.331598771282911,170491,770,0.07,863,293.29,0.03968561754027178,80240
10.130592565659194,173192,780,0.07,877,290.3,0.00019480766059132293,81592
10.085132539353047,176192,790,0.07,893,290.3,0.013570996826274495,83088
10.035501311923696,179154,800,0.07,908,289.92,0.013071107776340796,84576
10.01699091997302,182154,810,0.07,924,289.92,0.026703682024162845,86072
10.016816052123803,184996,820,0.07,938,290.75,0.013385539099544985,87496
9.973882669632747,187996,830,0.07,954,290.75,0.012799755452761019,88992
10.034821592301414,190996,840,0.07,969,293.54,0.013486596892107627,90496
9.952325520629781,193788,850,0.07,984,291.46,0.00037705680642829975,91888
9.939232670913633,196788,860,0.07,999,291.46,0.00013195536485000048,93392
9.949820782750654,199788,870,0.07,1015,291.97,0.026068177648994606,94888
